customer,age,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1058332,,rural,unknown,False,0,2,251.0,True,149.99,D,True,False,56.91,520.0,36.65,41.75,11.92,1.22,0.2818,44.33,4.33,0.0,0.8666666670000001,17.07093602,3.67,17,2.33,0,0,0,True
1045347,26.0,suburban,no,True,6,2,255.0,True,39.99,B,False,True,49.99,406.25,59.99,0.0,0.0,-3.205,0.0,134.22,24.67,7.67,1.228571429,7.793986219,3.0,16,0.0,0,0,1,True
1058863,,town,unknown,False,0,1,434.0,True,0.0,B,True,False,50.0,127.25,50.0,0.0,0.0,-2.545,0.0,21.8,25.33,2.67,0.875,-1.132577798,7.0,15,0.0,0,0,0,True
1073468,32.0,,unknown,True,7,1,345.0,True,0.0,B,True,True,32.62,359.5,39.99,7.5,0.0,1.63,-0.0526,0.0,0.0,0.0,0.0,6.526334498,0.0,12,0.0,0,0,3,False
1088606,,rural,unknown,False,0,1,336.0,True,0.0,C,True,False,19.99,5.5,29.99,0.0,0.0,-0.03,0.0,0.13,1.67,0.0,2.0,-3.1572652210000003,0.67,12,0.0,0,0,0,True
1078536,72.0,,yes,False,7,1,214.0,True,0.0,A,False,True,36.24,135.75,44.99,0.0,0.35,-0.915,-0.025,23.68,2.33,0.0,3.388888889,-4.145310793999999,4.67,7,0.0,0,0,0,False
1019563,50.0,,yes,False,3,6,18.0,True,129.99,C,False,True,59.87,558.5,50.0,21.0,0.0,0.07,-0.0062,82.48,9.0,1.33,2.384130435,7.526324525,36.33,25,12.0,1,1,0,False
1002054,42.0,rural,yes,True,8,4,509.0,True,29.99,D,False,True,76.78,717.25,75.0,0.0,0.29,-1.725,0.004,237.4,35.0,0.0,2.363636364,17.08730553,11.33,42,0.0,0,0,0,False
1043942,52.0,suburban,no,False,5,1,510.0,True,0.0,B,False,True,33.0,299.5,30.0,3.0,0.0,-3.17,0.0052,49.36,40.0,2.33,0.884833402,-3.618783907,9.33,17,0.0,0,0,0,False
1087124,,,unknown,False,0,1,245.0,True,0.0,B,True,False,67.56,816.0,39.99,87.5,0.0,-7.9,-0.6684,344.14,95.67,37.67,0.545696203,0.246507279,14.33,8,0.33,0,0,0,True
1062812,,,unknown,False,0,1,366.0,True,0.0,C,True,False,70.6,451.5,69.99,0.0,0.0,3.15,-0.0064,86.11,29.67,6.0,0.694404762,-13.35794297,5.0,12,0.0,0,0,0,False
1015799,,,unknown,False,0,1,795.0,True,0.0,A,True,False,48.57,207.5,29.99,26.25,9.14,-0.97,-0.3716,24.23,18.33,1.0,4.597230237,1.5597538309999999,15.0,26,0.0,0,0,0,True
1012462,,,no,False,6,4,292.0,True,29.99,C,False,True,60.55,505.25,59.98,0.5,0.0,-1.925,-0.0084,200.58,19.67,40.0,1.7129670719999999,-4.217909231,6.0,28,0.0,0,0,0,True
1007652,54.0,suburban,no,False,7,1,991.0,False,0.0,A,False,True,34.99,52.0,34.99,0.0,0.0,-0.52,0.0,6.57,5.67,0.0,4.9046321530000005,-5.030553225,1.0,33,0.0,0,0,0,True
1057104,,suburban,unknown,False,0,1,397.0,True,0.0,B,True,False,31.01,86.75,29.91,2.75,0.0,-1.115,0.0676,4.58,20.33,2.33,41.0,-9.113924301,1.33,13,0.0,0,0,0,False
1098145,30.0,,yes,False,6,3,215.0,True,29.99,A,False,True,29.77,207.75,30.0,0.25,1.18,-0.715,-0.0254,29.45,2.67,0.0,2.033300363,3.3882452069999998,2.0,42,0.33,0,0,0,True
1074405,48.0,suburban,yes,True,9,1,294.0,True,0.0,B,False,True,38.62,342.25,44.99,9.25,0.39,-6.845,-0.0726,0.0,0.0,0.0,0.0,-0.615356545,0.0,10,0.0,0,0,0,True
1001081,42.0,,no,True,7,6,228.0,True,29.99,C,False,True,68.84,424.0,79.99,12.75,0.0,0.78,0.2962,77.25,39.33,23.33,1.650483871,-0.661107341,4.67,46,1.33,0,0,2,True
1098503,90.0,,no,False,4,2,1139.0,False,29.99,A,True,True,46.61,154.25,15.0,70.25,0.0,-3.085,-0.6322,28.94,8.33,1.67,0.704857143,7.71835242,4.0,38,1.33,0,0,1,True
1085361,40.0,suburban,yes,True,9,1,254.0,True,0.0,B,False,True,10.0,5.25,10.0,0.0,0.0,-0.105,0.0,0.46,0.0,0.0,3.985074627,-16.5894138,0.0,8,0.0,0,0,0,True
1063229,62.0,,unknown,False,0,1,409.0,True,0.0,E,True,False,77.69,678.0,59.99,80.25,0.0,3.82,1.0859999999999999,213.05,22.0,35.33,2.730547945,14.2505834,8.33,14,0.0,0,0,2,False
1027112,30.0,,unknown,False,3,2,62.0,True,59.99,F,True,False,218.48,2786.0,99.99,436.33,0.0,16.22,0.9612,1026.59,64.0,39.67,1.8180617609999998,2.3678543569999997,37.0,23,9.33,0,0,0,True
1093230,46.0,,yes,True,5,1,289.0,True,0.0,C,False,True,52.94,333.5,44.99,34.25,0.0,-1.95,-0.27899999999999997,31.63,7.33,0.0,2.1067094109999998,-5.0891926110000005,16.33,10,0.0,0,0,0,False
1068548,56.0,suburban,yes,False,5,1,376.0,True,0.0,C,False,True,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5775244880000001,0.0,13,0.0,0,0,0,True
1036090,24.0,suburban,yes,False,6,1,528.0,True,0.0,B,False,False,36.83,121.75,29.99,14.5,0.26,-0.795,-0.1092,2.51,0.33,0.0,15.665,6.623587295,1.0,17,0.0,0,0,0,False
1018419,50.0,suburban,yes,True,7,4,37.0,True,39.99,F,False,True,53.13,733.25,67.49,0.0,0.64,3.655,-0.0116,167.46,48.67,4.0,1.2352941179999999,7.73599467,23.0,25,1.67,0,0,0,True
1061691,,suburban,unknown,False,0,1,311.0,True,0.0,C,True,False,40.0,232.0,42.99,0.0,0.48,-0.72,0.0398,32.97,14.67,3.0,1.193317422,2.895781664,12.33,10,0.0,0,0,0,True
1046920,,suburban,no,False,0,2,417.0,True,149.99,C,True,False,35.84,499.5,45.03,0.0,0.0,-1.89,-0.017,120.99,51.0,12.67,0.562190483,2.267978672,12.0,14,7.67,0,0,0,True
1089202,70.0,suburban,yes,False,6,1,223.0,True,0.0,C,False,True,36.15,139.25,44.99,0.0,0.0,1.715,0.0104,0.18,0.33,0.0,0.5,-4.78034157,4.67,7,0.0,0,0,0,False
1038547,,,unknown,False,0,2,354.0,True,29.99,F,True,False,69.55,767.5,65.0,3.25,0.0,-7.09,0.7126,237.36,31.0,1.67,2.497792208,-7.809123479,8.33,17,12.67,0,0,1,True
1010726,54.0,suburban,yes,True,5,1,850.0,True,0.0,A,False,True,35.91,139.5,34.98,0.0,0.0,-1.17,-0.0184,32.05,3.67,0.67,1.045454545,-8.866230128,2.67,28,1.0,0,0,0,True
1089730,72.0,suburban,yes,False,5,1,218.0,True,0.0,B,False,True,35.49,179.5,44.99,0.0,0.0,1.19,0.0296,8.32,3.0,0.0,1.9569471619999999,-2.792569201,5.33,7,0.0,0,0,0,False
1061333,,,unknown,False,0,1,421.0,True,0.0,B,True,False,51.09,176.0,59.99,0.0,0.36,0.5,-0.0064,42.9,5.33,1.67,0.316923727,0.776021237,5.67,14,0.67,0,0,0,True
1029648,36.0,suburban,yes,True,7,3,392.0,True,39.99,B,False,True,98.64,969.0,84.99,86.5,0.8,-15.22,-0.4474,119.86,28.0,2.33,18.42182514,7.302475535,31.0,25,0.0,0,0,0,False
1084084,,,unknown,False,0,2,67.0,True,99.99,C,True,False,92.6,173.25,94.99,11.0,0.1,3.195,-0.0644,45.02,4.33,1.0,0.54,-10.83356092,10.33,7,0.33,0,0,0,False
1007587,44.0,,yes,True,6,4,182.0,True,29.99,D,False,False,75.3,484.5,74.99,0.0,0.1,-1.33,-0.0218,50.81,7.67,0.67,6.758251179,-1.4824499619999998,12.67,33,0.0,0,0,3,True
1027470,26.0,,no,False,1,5,207.0,True,29.99,E,False,True,51.84,407.75,51.74,0.0,0.1,1.665,0.5628,20.77,8.0,0.0,4.817314247,0.502768462,8.67,25,0.0,0,0,3,False
1050233,46.0,town,yes,True,8,1,452.0,True,0.0,B,False,True,61.72,478.75,69.99,0.25,1.18,-1.735,-0.0452,65.88,16.33,6.67,2.1651829869999997,-5.187250537,6.67,15,0.0,0,0,0,False
1082153,,suburban,unknown,False,0,1,311.0,True,0.0,B,True,False,36.96,420.0,44.99,0.0,1.48,0.64,-0.0394,125.94,8.0,0.0,1.11885844,28.75354912,7.67,11,1.67,0,0,0,False
1085196,,,unknown,False,0,2,115.0,True,29.99,B,True,False,30.51,189.25,39.99,0.0,0.0,-0.265,-0.0104,61.83,11.0,18.0,1.956149027,-0.41269250799999996,10.0,6,3.67,0,0,0,False
1014590,,town,unknown,False,0,3,366.0,True,59.99,A,True,False,203.91,2570.25,159.99,298.0,0.0,6.235,0.9244,838.17,163.0,23.67,7.944976382,14.16864818,4.0,31,0.0,0,0,0,False
1010347,54.0,suburban,yes,True,9,1,924.0,True,0.0,A,False,True,89.72,214.5,94.99,0.0,0.26,-0.69,-0.0348,15.14,17.67,3.0,4.06710727,0.502247922,7.0,30,0.0,0,0,0,False
1060754,44.0,rural,yes,True,5,1,379.0,True,0.0,B,False,True,31.82,302.0,39.99,4.5,0.26,-0.1,-0.0366,4.15,5.33,1.67,4.060017652,4.398682954,3.0,12,0.0,0,0,0,False
1040846,58.0,suburban,yes,True,6,1,540.0,True,0.0,D,False,True,100.84,574.0,119.99,0.0,0.0,0.38,0.0508,47.25,9.33,0.0,10.36543015,-12.13531919,5.67,18,0.0,0,0,0,True
1066230,,,unknown,False,0,1,285.0,True,0.0,D,True,False,32.15,267.75,39.99,0.0,0.0,-1.335,-0.0432,40.77,24.33,0.33,0.721311475,11.68151509,4.33,9,1.33,0,0,0,False
1017624,32.0,suburban,no,False,6,1,705.0,True,0.0,A,False,True,31.98,172.0,29.99,3.25,0.0,-0.26,-0.0398,61.89,13.33,13.0,0.6189795920000001,-15.75832881,2.33,23,0.33,0,0,0,False
1073107,50.0,,yes,True,9,2,112.0,True,59.99,B,False,True,19.24,56.25,10.0,0.0,0.0,-0.465,-0.1848,2.68,1.67,0.0,1.76816609,-13.68706485,0.33,10,0.0,0,0,0,False
1052222,32.0,,unknown,False,3,1,435.0,True,0.0,B,False,True,36.3,322.25,39.99,17.75,0.1,1.255,0.1328,11.24,18.0,1.33,0.870816327,-14.47692314,4.0,14,0.0,0,0,0,True
1049390,54.0,suburban,unknown,False,7,3,10.0,True,29.99,B,False,True,34.99,365.0,44.99,0.0,0.0,2.06,0.0,117.51,35.33,30.67,1.540189315,2.542200596,7.67,15,1.33,0,0,0,False
1061644,,,no,False,5,1,419.0,True,0.0,D,True,True,110.45,560.25,29.99,365.0,5.23,-2.565,-1.3574,169.24,25.33,2.33,1.168820373,-8.629330174,9.33,14,0.0,1,1,0,False
1046297,,,unknown,False,0,1,488.0,True,0.0,B,True,False,67.34,367.25,49.99,52.5,1.35,7.175,1.0328,88.42,11.67,0.33,3.015939991,-3.02276176,4.33,16,0.33,0,0,0,True
1009854,46.0,suburban,yes,True,6,1,938.0,True,0.0,A,False,True,28.49,64.75,29.99,0.0,0.0,-0.575,0.0,12.48,0.33,0.0,1.938086304,-7.21457493,0.67,31,0.0,0,0,0,True
1029171,66.0,town,yes,False,2,1,745.0,True,0.0,B,False,True,22.6,173.25,22.5,0.25,0.0,-2.465,-0.452,0.0,0.0,0.0,0.0,-0.7269331059999999,0.0,25,0.0,1,0,0,True
1054761,,town,unknown,False,0,1,459.0,True,0.0,B,True,False,153.69,590.25,49.99,15.0,94.74,-7.065,-1.3312,4.27,12.67,0.0,2.9090909089999997,3.662759735,23.0,16,1.33,0,0,0,True
1056008,30.0,,unknown,False,3,2,357.0,True,129.99,E,True,False,31.18,220.5,39.99,0.0,0.0,0.37,-0.0238,0.0,0.0,0.0,0.0,23.11467288,0.0,15,0.0,0,0,0,True
1086027,46.0,town,yes,True,6,1,357.0,True,0.0,A,False,True,48.89,374.5,44.99,35.5,1.47,-0.63,-0.278,49.18,6.33,0.33,3.053506283,-8.116868757,18.0,12,6.0,0,0,3,False
1039584,46.0,,yes,False,9,1,491.0,True,0.0,B,False,True,12.57,40.0,10.0,0.0,0.0,-0.8,-0.0514,4.86,2.0,1.0,1.907356948,2.695987479,0.33,16,0.33,0,0,0,False
1003562,50.0,,yes,False,5,1,1241.0,True,0.0,A,False,True,17.37,9.75,16.99,0.0,0.0,-0.195,-0.0076,0.0,0.0,0.0,0.0,2.751233428,1.33,41,0.0,0,0,0,True
1083735,,suburban,unknown,False,0,1,261.0,True,0.0,E,True,False,40.32,748.5,35.8,54.0,0.2,-14.97,-1.5418,185.31,19.33,16.0,1.3525120819999998,-7.652016088,16.33,9,1.67,0,0,0,False
1038085,28.0,town,no,False,6,3,272.0,True,149.99,E,False,True,131.01,2797.0,84.99,205.25,0.0,6.1,0.6778,543.65,260.0,76.67,0.68466,9.259531463,65.33,17,1.33,0,0,0,False
1085274,,town,unknown,False,0,1,361.0,True,0.0,B,True,False,65.14,638.25,44.99,53.75,11.09,-3.925,-0.5654,277.84,13.33,0.33,1.330948535,-2.005045923,4.0,12,0.67,0,0,0,True
1080018,,town,unknown,False,0,1,317.0,True,0.0,E,True,False,75.83,788.5,44.99,103.75,0.0,0.17,-0.3752,211.25,28.33,6.0,0.9848863640000001,1.321905632,14.33,11,0.67,0,0,0,False
1008264,36.0,,unknown,False,3,3,464.0,True,199.99,A,False,True,51.67,1858.25,10.0,162.0,0.0,-5.925,-0.8034,288.4,89.67,61.33,1.07102541,7.759150461,20.67,32,0.0,0,0,0,False
1052160,,,no,False,7,1,435.0,True,0.0,B,False,True,106.69,510.75,99.99,0.0,0.0,0.625,-0.051,196.18,24.0,3.33,0.666666667,5.857865137999999,7.33,14,0.0,0,0,0,False
1093358,,,no,False,4,2,128.0,True,199.99,D,True,True,79.25,1192.5,83.58,0.0,0.0,-23.85,-1.585,471.83,77.0,101.0,1.195161803,5.2320624780000005,11.67,8,3.67,0,0,0,False
1081171,46.0,,yes,True,3,1,268.0,True,0.0,D,False,True,126.63,383.75,33.74,156.0,0.29,-5.415,1.2346,74.47,19.67,7.33,0.657344329,2.815032599,15.67,9,6.33,1,0,0,True
1087423,,,unknown,False,0,1,350.0,True,0.0,B,True,False,67.62,1021.25,59.99,58.75,0.0,4.995,0.8236,221.44,99.0,22.33,0.81302439,3.2598087689999997,10.33,12,0.0,0,0,0,True
1094948,36.0,,unknown,True,3,1,195.0,True,0.0,C,False,False,131.14,761.25,44.99,235.5,0.71,-7.425,-1.9032,255.72,71.0,20.67,1.436018491,-3.0397103860000003,8.33,7,0.0,0,0,0,False
1065697,66.0,suburban,no,False,3,1,457.0,True,0.0,C,False,True,30.49,164.75,39.99,0.0,0.0,0.785,0.0298,0.0,0.0,0.0,0.0,2.816946063,0.0,16,0.0,0,0,0,False
1040584,70.0,,no,False,8,1,481.0,True,0.0,A,False,True,72.18,196.75,75.0,0.0,0.29,-1.855,-0.0186,40.78,5.67,0.0,1.487169364,-7.840127037,3.67,16,0.0,0,0,0,False
1028893,56.0,,yes,False,5,2,265.0,False,9.99,B,False,True,36.24,341.25,32.49,12.5,0.0,-0.085,-0.075,56.75,5.0,3.33,2.74303159,1.7671303569999999,7.0,23,0.0,0,0,0,False
1071523,22.0,town,unknown,False,0,1,356.0,True,0.0,C,True,False,51.52,368.0,41.98,48.0,1.46,-1.94,-0.365,0.0,0.0,0.0,0.0,-5.332411757,0.0,12,0.0,0,0,2,False
1068066,62.0,,no,False,7,1,379.0,True,0.0,B,False,True,42.47,283.0,49.99,0.0,0.0,-1.66,-0.0296,33.71,32.0,13.0,4.660396543,11.39078664,7.33,13,0.0,0,0,1,False
1041133,30.0,,unknown,False,7,1,583.0,True,0.0,B,False,True,45.72,220.25,39.99,4.25,0.0,-1.345,-0.01,35.12,13.67,6.67,2.017179487,-7.951286862999999,2.33,20,0.0,0,0,0,False
1061249,28.0,town,no,False,4,1,314.0,True,0.0,B,False,True,30.51,139.75,39.99,0.0,0.0,1.185,0.0094,20.36,12.0,0.0,1.295732995,19.35640779,4.0,10,1.0,0,0,0,False
1046114,46.0,,no,False,4,1,597.0,True,0.0,B,False,True,53.74,136.25,49.99,0.0,0.0,0.715,-0.01,0.38,3.33,0.33,1.47355959,14.78661257,0.0,20,0.0,0,0,0,False
1011312,28.0,,yes,False,5,8,302.0,True,149.99,E,False,True,71.12,956.5,39.12,101.5,0.0,-19.13,-1.4224,126.93,32.33,6.0,2.5779434709999998,-6.405021815,12.0,27,2.33,0,0,0,False
1034650,,,unknown,False,0,1,716.0,True,0.0,C,True,False,38.08,651.25,44.99,12.5,0.47,1.275,-0.083,78.5,25.67,0.0,1.215112968,-3.0835896810000003,4.33,24,0.0,0,0,0,False
1065888,44.0,town,yes,False,5,7,8.0,True,29.99,B,False,True,111.53,1190.5,104.99,89.75,0.0,6.97,0.2892,380.93,38.0,42.67,4.304878049,9.554783918,24.33,11,0.0,0,0,0,True
1013006,58.0,,no,False,4,1,899.0,True,0.0,A,False,True,48.2,153.75,29.99,49.75,0.8,-0.995,-0.3642,5.52,1.33,1.33,3.7411111110000004,5.292316529,3.67,30,0.0,0,0,0,False
1004402,46.0,suburban,yes,False,9,2,122.0,True,29.99,A,False,True,41.97,115.0,49.99,0.0,0.0,-0.28,0.0,10.61,12.67,1.0,2.800720288,-4.2955249160000015,3.67,38,0.67,0,0,0,True
1074558,,,unknown,False,0,1,340.0,True,0.0,B,True,False,61.94,418.0,44.99,77.0,0.0,6.7,0.889,0.0,0.0,0.0,0.0,1.409213148,0.0,12,0.0,0,0,0,False
1080012,,,unknown,False,0,3,316.0,True,129.99,D,True,False,42.67,86.5,47.04,0.0,0.0,-1.55,0.2264,2.11,1.33,1.0,5.0,0.62605263,0.33,11,1.0,0,0,0,True
1010573,,,no,False,6,2,461.0,True,29.99,A,False,False,58.44,715.5,61.44,2.0,0.83,-1.37,0.1826,131.77,80.67,8.0,1.05268844,17.05332638,49.33,28,0.0,0,0,2,False
1043412,26.0,rural,no,False,3,1,454.0,True,0.0,B,True,True,31.4,90.75,29.99,3.25,0.0,2.045,0.0628,5.54,9.33,0.33,0.499605367,6.472921877999999,1.33,15,0.0,0,0,0,True
1059041,60.0,,yes,False,7,1,386.0,True,0.0,B,False,True,92.12,1511.75,94.99,29.0,0.0,8.265,0.4572,415.1,72.33,51.67,5.664390462,13.18918207,19.67,13,1.0,0,0,0,False
1059610,38.0,suburban,no,False,5,2,162.0,True,79.99,A,False,True,41.23,619.5,44.99,15.0,0.0,0.39,-0.1248,177.1,22.33,6.67,1.023194444,-4.3068029710000015,3.33,15,2.33,0,0,0,False
1057806,58.0,,no,False,1,1,500.0,True,0.0,C,True,True,24.68,506.25,22.5,16.25,0.0,-10.125,-0.3936,69.13,75.67,15.33,0.673456893,22.28619904,12.67,17,12.33,1,0,0,True
1032773,58.0,suburban,yes,False,8,1,732.0,True,0.0,B,False,True,30.0,150.75,30.0,0.0,0.0,-0.595,0.0,3.66,6.33,0.33,5.666666667,-7.038142529,0.0,25,0.0,0,0,0,False
1037913,,suburban,unknown,False,0,1,679.0,True,0.0,B,True,False,16.25,141.25,15.0,0.0,0.0,-2.825,-0.225,34.68,31.67,0.33,2.724784402,-10.68194338,2.0,23,7.0,1,0,0,True
1070466,,suburban,no,False,6,1,363.0,True,0.0,G,True,True,48.96,331.25,39.99,49.25,0.0,-4.845,-0.3794,48.77,6.33,0.0,0.992877185,-10.5179894,11.67,12,1.33,0,0,0,True
1003579,52.0,suburban,unknown,True,9,1,1072.0,False,0.0,A,False,True,17.71,50.0,16.99,0.0,1.17,1.04,0.039,0.04,0.67,0.0,0.458125,9.800787937,1.33,35,0.0,0,0,0,False
1043078,54.0,suburban,yes,True,4,1,457.0,True,0.0,B,False,True,14.31,174.75,10.0,15.75,0.0,1.305,0.1078,50.65,2.67,2.33,3.792140641,-1.625696622,2.0,15,0.0,0,0,0,False
1060632,62.0,suburban,yes,False,9,1,317.0,True,0.0,B,False,True,10.97,147.75,10.0,0.0,0.1,1.645,-0.0194,22.07,12.67,7.67,12.47113164,1.825109026,1.67,10,0.0,0,0,0,False
1022761,28.0,suburban,no,False,6,1,705.0,True,0.0,B,False,True,30.24,26.25,29.99,0.0,0.0,-0.525,-0.005,3.79,5.0,0.33,3.370786517,-5.72219417,0.0,23,0.0,0,0,0,True
1059344,,,unknown,False,0,1,432.0,True,0.0,G,True,False,71.86,1200.5,52.49,54.75,0.75,-2.49,-0.2782,205.87,36.33,20.33,0.7700308370000001,12.57090073,12.0,15,11.0,0,0,0,False
1096637,38.0,suburban,yes,True,3,1,207.0,True,0.0,D,False,True,105.77,2872.75,50.07,133.0,0.0,6.505,-1.0156,598.05,69.33,18.67,0.49367479200000003,-12.06262484,39.0,7,33.0,1,1,0,False
1085341,50.0,,no,False,6,1,361.0,True,0.0,B,False,True,51.49,582.75,59.99,0.0,0.0,5.505,-0.03,230.17,6.0,5.33,1.165137615,3.41060543,11.0,12,0.0,0,0,0,True
1025771,24.0,,unknown,False,0,4,444.0,True,39.99,E,True,False,150.02,1878.5,83.57,358.0,0.0,-16.17,-3.0004,566.75,82.67,12.33,0.9886223209999999,2.209900343,24.33,22,6.67,0,0,0,True
1088246,50.0,,yes,False,6,2,86.0,True,29.99,C,False,True,95.48,1340.0,49.99,87.75,0.0,7.96,0.7472,363.75,27.33,6.33,0.7463593829999999,0.034418474,6.67,12,0.0,0,0,0,False
1068987,,rural,unknown,False,0,1,265.0,True,0.0,B,True,False,63.28,567.25,39.99,83.25,0.0,3.555,0.9316,124.08,47.67,4.33,1.336337952,4.476816819,8.33,9,2.33,0,0,0,False
1088550,,town,unknown,False,0,1,337.0,True,0.0,C,True,False,67.93,547.75,59.99,21.75,8.72,2.705,-0.3588,80.71,13.67,0.0,1.531016949,4.45481102,10.67,12,0.0,0,0,0,False
1013467,22.0,,no,False,3,3,96.0,True,59.99,E,False,True,107.67,1272.75,86.66,68.25,0.0,9.245,-0.3736,416.1,96.67,54.0,1.517304959,-4.316972393,18.0,28,1.33,1,0,0,False
1020576,40.0,suburban,yes,True,9,2,575.0,True,59.99,A,False,True,82.03,648.0,84.99,3.0,2.83,2.36,0.0114,74.81,40.33,0.0,5.0217044369999995,12.74621368,6.0,28,0.0,0,0,0,False
1032708,42.0,suburban,yes,False,8,2,14.0,True,59.99,B,False,True,156.16,628.25,30.0,272.5,4.06,-3.785,0.0202,195.9,27.67,6.67,3.656764706,-13.00937608,10.0,25,0.0,0,0,0,False
1021752,38.0,suburban,no,False,6,1,765.0,False,0.0,C,False,True,10.0,5.0,5.0,5.0,0.0,-0.04,-0.04,0.0,0.0,0.0,2.67,10.66560834,0.33,26,0.0,0,0,0,False
1044221,,,unknown,False,0,1,445.0,True,0.0,B,True,False,51.69,235.25,50.0,0.0,0.0,-4.705,-0.0338,30.43,14.0,0.0,3.3940909089999995,-11.78152921,13.67,15,0.0,0,0,0,True
1012221,50.0,town,yes,True,1,1,871.0,True,0.0,A,False,True,28.74,62.25,29.99,0.0,0.0,-0.705,-0.005,0.89,3.0,0.0,1.4801920769999999,6.60188573,0.67,29,0.0,0,0,0,True
1046495,74.0,,yes,False,8,2,531.0,True,149.99,B,False,False,28.74,52.0,29.99,0.0,0.0,-0.34,0.0148,0.76,1.67,0.0,3.204204204,-0.233566765,1.33,18,0.0,0,0,0,False
1077702,20.0,,no,False,4,2,213.0,True,149.99,B,True,True,111.49,897.75,55.32,176.0,0.0,11.665,1.659,207.69,39.0,4.33,1.213705882,3.4076627110000004,42.33,7,3.67,0,0,0,False
1030014,36.0,,yes,False,3,1,573.0,True,0.0,B,False,True,32.78,18.25,32.49,0.0,0.0,-0.005,-0.0058,3.03,2.0,0.0,2.556666667,-3.368025344,0.0,19,0.0,0,0,0,True
1086788,64.0,,yes,False,2,1,246.0,True,0.0,D,False,True,45.49,34.5,49.99,0.0,0.0,-0.51,0.05,4.06,0.0,0.0,4.263157895,8.105901865,0.67,8,0.0,0,0,0,False
1031198,50.0,,yes,True,9,1,631.0,True,0.0,B,False,True,33.06,317.75,30.0,8.75,0.0,-0.295,-0.0612,28.83,12.33,0.0,1.598629813,-2.114383575,11.33,21,5.0,0,0,0,False
1062153,42.0,,yes,False,1,1,370.0,True,0.0,G,False,True,84.0,908.0,69.99,61.75,0.0,6.94,1.1016,288.08,12.0,0.67,1.22184736,5.307973237,32.33,12,0.0,0,0,0,False
1068820,,town,no,False,5,1,374.0,True,0.0,C,False,True,22.89,313.5,16.0,38.0,0.0,-6.27,-0.4578,38.42,10.33,0.33,2.0398736680000003,-1.368750318,6.33,13,2.67,0,0,0,False
1057563,,suburban,unknown,False,0,1,394.0,True,0.0,E,True,False,106.47,1065.25,58.94,127.25,0.0,7.015,0.9666,227.63,43.67,26.33,1.227056736,-6.496117916,33.0,13,4.33,0,0,0,False
1090885,42.0,,yes,True,6,1,315.0,True,0.0,C,False,True,10.29,41.75,10.0,0.75,0.0,-0.375,-0.0058,4.61,0.0,0.0,1.245048104,-1.537148693,0.67,11,0.0,0,0,0,False
1044140,,town,unknown,False,0,2,508.0,True,29.99,D,True,False,109.6,1129.75,29.35,219.75,0.0,3.865,-1.3126,541.76,19.67,0.33,0.6500864789999999,-8.50079911,27.67,17,5.33,0,0,2,False
1068806,30.0,,no,False,3,1,435.0,True,0.0,B,True,True,54.73,79.25,59.99,0.0,0.0,-1.505,-0.0148,0.0,0.0,0.0,0.0,4.635128852,0.0,15,0.0,0,0,0,True
1098088,30.0,,no,False,4,2,457.0,True,0.0,C,True,True,51.84,341.25,30.0,44.0,0.0,0.435,-0.18899999999999997,12.11,16.0,0.33,0.9126190479999999,-0.700676686,8.0,44,1.0,1,0,0,True
1089118,,,unknown,False,0,2,140.0,True,79.99,B,True,False,50.96,64.25,69.99,0.25,0.87,-1.285,-0.0194,3.46,3.67,0.0,0.145625,2.830529863,2.67,7,0.0,0,0,0,True
1066097,42.0,suburban,yes,False,7,1,348.0,True,0.0,E,False,True,78.96,942.0,69.99,21.5,1.38,-0.34,0.316,204.13,30.33,2.0,2.118592856,0.937424825,45.33,11,5.33,0,0,0,True
1056067,48.0,,no,False,8,1,342.0,True,0.0,A,False,True,11.38,129.75,10.0,3.75,0.42,-0.535,-0.0376,33.63,18.0,3.33,1.307470436,-4.756478048,3.0,11,0.0,0,0,0,True
1020933,,,unknown,False,3,1,836.0,True,0.0,B,True,True,117.98,838.5,42.49,296.0,0.0,1.17,-0.2852,173.65,55.67,3.0,1.436893204,3.900104205,17.0,28,0.0,0,0,0,True
1032087,34.0,suburban,unknown,False,3,1,628.0,True,0.0,C,False,True,39.09,237.25,44.99,0.0,0.0,0.175,-0.0636,33.79,10.0,1.0,1.339803922,14.7090203,1.33,21,0.0,0,0,0,False
1050195,46.0,,unknown,False,8,1,452.0,True,0.0,B,False,True,85.96,347.75,109.99,0.0,2.72,-4.975,-1.7192,105.33,18.0,0.33,2.494137931,7.133989193,6.0,15,0.0,0,0,0,True
1018529,54.0,,no,False,9,6,18.0,True,199.99,A,False,True,104.39,713.75,109.99,0.0,0.16,-14.275,-0.023,176.03,18.67,6.33,17.30769231,0.108968068,15.33,29,0.0,1,1,0,True
