age,avgBill,avgDroppedCalls,avgInCalls,avgMins,avgOutCalls,avgOverBundleMins,avgReceivedMins,avgRoamCalls,avgrecurringCharge,billAmountChangePct,callMinutesChangePct,children,churn,creditCard,creditRating,currentHandsetPrice,customer,handsetAge,homeOwner,income,lastMonthCustomerCareCalls,lifeTime,marriageStatus,newFrequentNumbers,numHandsets,numRetentionCalls,numRetentionOffersAccepted,peakOffPeakRatio,peakOffPeakRatioChangePct,percent,regionType,smartPhone
44.0,36.12,0.0,0.0,345.25,0.0,17.5,0.0,0.0,39.99,0.3676,4.495,True,True,True,G,0.0,1065550,397.0,False,5,0.0,14,yes,0,1,0,0,0.0,4.831786733,0.0,,True
34.0,94.5,26.0,7.33,1428.75,52.0,42.5,576.39,0.0,74.99,-0.3902,-21.715,False,True,True,C,29.99,1057162,202.0,False,6,15.0,13,unknown,0,4,1,0,1.325739776,4.500640968,0.0,,True
60.0,56.49,9.33,1.67,355.0,2.0,0.0,205.77,0.0,55.0,-0.0296,-3.42,False,True,True,C,29.99,1000228,669.0,False,6,0.0,49,no,0,2,0,0,3.056829268,-3.4531348860000004,0.0,,False
,28.24,7.0,0.0,292.75,2.0,24.0,2.81,0.0,26.62,-1.1346,-5.475,False,False,False,E,0.0,1067315,276.0,True,0,0.67,9,unknown,0,1,0,0,7.367041199,8.36803117,0.0,,True
,56.68,16.67,0.33,233.25,2.0,0.0,52.09,0.0,59.99,-0.009000000000000001,-0.685,False,True,False,C,29.99,1025860,344.0,True,0,0.0,20,unknown,0,2,0,0,1.376314764,-0.35452972200000005,0.0,,False
26.0,181.27,42.67,14.33,1093.75,34.67,296.5,249.1,0.64,49.99,-1.2836,-3.555,False,False,True,C,0.0,1091356,311.0,False,4,0.33,11,yes,0,1,0,0,1.562350235,-12.28155949,0.411522633744856,suburban,True
,56.91,3.67,0.0,520.0,4.33,41.75,44.33,11.92,36.65,0.2818,1.22,False,True,False,D,149.99,1058332,251.0,True,0,2.33,17,unknown,0,2,0,0,0.8666666670000001,17.07093602,2.7777777777777777,rural,True
26.0,49.99,3.0,7.67,406.25,24.67,0.0,134.22,0.0,59.99,0.0,-3.205,True,True,True,B,39.99,1045347,255.0,False,6,0.0,16,no,1,2,0,0,1.228571429,7.793986219,0.411522633744856,suburban,True
,50.0,7.0,2.67,127.25,25.33,0.0,21.8,0.0,50.0,0.0,-2.545,False,True,False,B,0.0,1058863,434.0,True,0,0.0,15,unknown,0,1,0,0,0.875,-1.132577798,1.0204081632653061,town,True
32.0,32.62,0.0,0.0,359.5,0.0,7.5,0.0,0.0,39.99,-0.0526,1.63,True,False,True,B,0.0,1073468,345.0,True,7,0.0,12,unknown,3,1,0,0,0.0,6.526334498,0.0,,True
,19.99,0.67,0.0,5.5,1.67,0.0,0.13,0.0,29.99,0.0,-0.03,False,True,False,C,0.0,1088606,336.0,True,0,0.0,12,unknown,0,1,0,0,2.0,-3.1572652210000003,2.7777777777777777,rural,True
72.0,36.24,4.67,0.0,135.75,2.33,0.0,23.68,0.35,44.99,-0.025,-0.915,False,False,True,A,0.0,1078536,214.0,False,7,0.0,7,yes,0,1,0,0,3.388888889,-4.1453107939999985,0.0,,True
50.0,59.87,36.33,1.33,558.5,9.0,21.0,82.48,0.0,50.0,-0.0062,0.07,False,False,True,C,129.99,1019563,18.0,False,3,12.0,25,yes,0,6,1,1,2.384130435,7.526324525,0.0,,True
42.0,76.78,11.33,0.0,717.25,35.0,0.0,237.4,0.29,75.0,0.004,-1.725,True,False,True,D,29.99,1002054,509.0,False,8,0.0,42,yes,0,4,0,0,2.363636364,17.08730553,2.7777777777777777,rural,True
52.0,33.0,9.33,2.33,299.5,40.0,3.0,49.36,0.0,30.0,0.0052,-3.17,False,False,True,B,0.0,1043942,510.0,False,5,0.0,17,no,0,1,0,0,0.884833402,-3.618783907,0.411522633744856,suburban,True
,67.56,14.33,37.67,816.0,95.67,87.5,344.14,0.0,39.99,-0.6684,-7.9,False,True,False,B,0.0,1087124,245.0,True,0,0.33,8,unknown,0,1,0,0,0.545696203,0.246507279,0.0,,True
,70.6,5.0,6.0,451.5,29.67,0.0,86.11,0.0,69.99,-0.0064,3.15,False,False,False,C,0.0,1062812,366.0,True,0,0.0,12,unknown,0,1,0,0,0.694404762,-13.35794297,0.0,,True
,48.57,15.0,1.0,207.5,18.33,26.25,24.23,9.14,29.99,-0.3716,-0.97,False,True,False,A,0.0,1015799,795.0,True,0,0.0,26,unknown,0,1,0,0,4.597230237,1.559753831,0.0,,True
,60.55,6.0,40.0,505.25,19.67,0.5,200.58,0.0,59.98,-0.0084,-1.925,False,True,True,C,29.99,1012462,292.0,False,6,0.0,28,no,0,4,0,0,1.712967072,-4.217909231,0.0,,True
54.0,34.99,1.0,0.0,52.0,5.67,0.0,6.57,0.0,34.99,0.0,-0.52,False,True,True,A,0.0,1007652,991.0,False,7,0.0,33,no,0,1,0,0,4.9046321530000005,-5.030553225,0.411522633744856,suburban,False
,31.01,1.33,2.33,86.75,20.33,2.75,4.58,0.0,29.91,0.0676,-1.115,False,False,False,B,0.0,1057104,397.0,True,0,0.0,13,unknown,0,1,0,0,41.0,-9.113924301,0.411522633744856,suburban,True
30.0,29.77,2.0,0.0,207.75,2.67,0.25,29.45,1.18,30.0,-0.0254,-0.715,False,True,True,A,29.99,1098145,215.0,False,6,0.33,42,yes,0,3,0,0,2.033300363,3.388245207,0.0,,True
48.0,38.62,0.0,0.0,342.25,0.0,9.25,0.0,0.39,44.99,-0.0726,-6.845,True,True,True,B,0.0,1074405,294.0,False,9,0.0,10,yes,0,1,0,0,0.0,-0.615356545,0.411522633744856,suburban,True
42.0,68.84,4.67,23.33,424.0,39.33,12.75,77.25,0.0,79.99,0.2962,0.78,True,True,True,C,29.99,1001081,228.0,False,7,1.33,46,no,2,6,0,0,1.650483871,-0.661107341,0.0,,True
90.0,46.61,4.0,1.67,154.25,8.33,70.25,28.94,0.0,15.0,-0.6322,-3.085,False,True,True,A,29.99,1098503,1139.0,True,4,1.33,38,no,1,2,0,0,0.704857143,7.71835242,0.0,,False
40.0,10.0,0.0,0.0,5.25,0.0,0.0,0.46,0.0,10.0,0.0,-0.105,True,True,True,B,0.0,1085361,254.0,False,9,0.0,8,yes,0,1,0,0,3.985074627,-16.5894138,0.411522633744856,suburban,True
62.0,77.69,8.33,35.33,678.0,22.0,80.25,213.05,0.0,59.99,1.086,3.82,False,False,False,E,0.0,1063229,409.0,True,0,0.0,14,unknown,2,1,0,0,2.730547945,14.2505834,0.0,,True
30.0,218.48,37.0,39.67,2786.0,64.0,436.33,1026.59,0.0,99.99,0.9612,16.22,False,True,False,F,59.99,1027112,62.0,True,3,9.33,23,unknown,0,2,0,0,1.818061761,2.367854357,0.0,,True
46.0,52.94,16.33,0.0,333.5,7.33,34.25,31.63,0.0,44.99,-0.279,-1.95,True,False,True,C,0.0,1093230,289.0,False,5,0.0,10,yes,0,1,0,0,2.106709411,-5.0891926110000005,0.0,,True
56.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,False,True,True,C,0.0,1068548,376.0,False,5,0.0,13,yes,0,1,0,0,0.0,1.577524488,0.411522633744856,suburban,True
24.0,36.83,1.0,0.0,121.75,0.33,14.5,2.51,0.26,29.99,-0.1092,-0.795,False,False,False,B,0.0,1036090,528.0,False,6,0.0,17,yes,0,1,0,0,15.665,6.623587295,0.411522633744856,suburban,True
50.0,53.13,23.0,4.0,733.25,48.67,0.0,167.46,0.64,67.49,-0.0116,3.655,True,True,True,F,39.99,1018419,37.0,False,7,1.67,25,yes,0,4,0,0,1.235294118,7.73599467,0.411522633744856,suburban,True
,40.0,12.33,3.0,232.0,14.67,0.0,32.97,0.48,42.99,0.0398,-0.72,False,True,False,C,0.0,1061691,311.0,True,0,0.0,10,unknown,0,1,0,0,1.193317422,2.895781664,0.411522633744856,suburban,True
,35.84,12.0,12.67,499.5,51.0,0.0,120.99,0.0,45.03,-0.017,-1.89,False,True,False,C,149.99,1046920,417.0,True,0,7.67,14,no,0,2,0,0,0.562190483,2.267978672,0.411522633744856,suburban,True
70.0,36.15,4.67,0.0,139.25,0.33,0.0,0.18,0.0,44.99,0.0104,1.715,False,False,True,C,0.0,1089202,223.0,False,6,0.0,7,yes,0,1,0,0,0.5,-4.78034157,0.411522633744856,suburban,True
,69.55,8.33,1.67,767.5,31.0,3.25,237.36,0.0,65.0,0.7126,-7.09,False,True,False,F,29.99,1038547,354.0,True,0,12.67,17,unknown,1,2,0,0,2.497792208,-7.809123479,0.0,,True
54.0,35.91,2.67,0.67,139.5,3.67,0.0,32.05,0.0,34.98,-0.0184,-1.17,True,True,True,A,0.0,1010726,850.0,False,5,1.0,28,yes,0,1,0,0,1.045454545,-8.866230128,0.411522633744856,suburban,True
72.0,35.49,5.33,0.0,179.5,3.0,0.0,8.32,0.0,44.99,0.0296,1.19,False,False,True,B,0.0,1089730,218.0,False,5,0.0,7,yes,0,1,0,0,1.956947162,-2.792569201,0.411522633744856,suburban,True
,51.09,5.67,1.67,176.0,5.33,0.0,42.9,0.36,59.99,-0.0064,0.5,False,True,False,B,0.0,1061333,421.0,True,0,0.67,14,unknown,0,1,0,0,0.316923727,0.776021237,0.0,,True
36.0,98.64,31.0,2.33,969.0,28.0,86.5,119.86,0.8,84.99,-0.4474,-15.22,True,False,True,B,39.99,1029648,392.0,False,7,0.0,25,yes,0,3,0,0,18.42182514,7.302475535,0.411522633744856,suburban,True
,92.6,10.33,1.0,173.25,4.33,11.0,45.02,0.1,94.99,-0.0644,3.195,False,False,False,C,99.99,1084084,67.0,True,0,0.33,7,unknown,0,2,0,0,0.54,-10.83356092,0.0,,True
44.0,75.3,12.67,0.67,484.5,7.67,0.0,50.81,0.1,74.99,-0.0218,-1.33,True,True,False,D,29.99,1007587,182.0,False,6,0.0,33,yes,3,4,0,0,6.758251179,-1.4824499619999998,0.0,,True
26.0,51.84,8.67,0.0,407.75,8.0,0.0,20.77,0.1,51.74,0.5628,1.665,False,False,True,E,29.99,1027470,207.0,False,1,0.0,25,no,3,5,0,0,4.817314247,0.502768462,0.0,,True
46.0,61.72,6.67,6.67,478.75,16.33,0.25,65.88,1.18,69.99,-0.0452,-1.735,True,False,True,B,0.0,1050233,452.0,False,8,0.0,15,yes,0,1,0,0,2.165182987,-5.187250537,1.0204081632653061,town,True
,36.96,7.67,0.0,420.0,8.0,0.0,125.94,1.48,44.99,-0.0394,0.64,False,False,False,B,0.0,1082153,311.0,True,0,1.67,11,unknown,0,1,0,0,1.11885844,28.75354912,0.411522633744856,suburban,True
,30.51,10.0,18.0,189.25,11.0,0.0,61.83,0.0,39.99,-0.0104,-0.265,False,False,False,B,29.99,1085196,115.0,True,0,3.67,6,unknown,0,2,0,0,1.956149027,-0.412692508,0.0,,True
,203.91,4.0,23.67,2570.25,163.0,298.0,838.17,0.0,159.99,0.9244,6.235,False,False,False,A,59.99,1014590,366.0,True,0,0.0,31,unknown,0,3,0,0,7.944976382,14.16864818,1.0204081632653061,town,True
54.0,89.72,7.0,3.0,214.5,17.67,0.0,15.14,0.26,94.99,-0.0348,-0.69,True,False,True,A,0.0,1010347,924.0,False,9,0.0,30,yes,0,1,0,0,4.06710727,0.502247922,0.411522633744856,suburban,True
44.0,31.82,3.0,1.67,302.0,5.33,4.5,4.15,0.26,39.99,-0.0366,-0.1,True,False,True,B,0.0,1060754,379.0,False,5,0.0,12,yes,0,1,0,0,4.060017652,4.398682954,2.7777777777777777,rural,True
58.0,100.84,5.67,0.0,574.0,9.33,0.0,47.25,0.0,119.99,0.0508,0.38,True,True,True,D,0.0,1040846,540.0,False,6,0.0,18,yes,0,1,0,0,10.36543015,-12.13531919,0.411522633744856,suburban,True
,32.15,4.33,0.33,267.75,24.33,0.0,40.77,0.0,39.99,-0.0432,-1.335,False,False,False,D,0.0,1066230,285.0,True,0,1.33,9,unknown,0,1,0,0,0.721311475,11.68151509,0.0,,True
32.0,31.98,2.33,13.0,172.0,13.33,3.25,61.89,0.0,29.99,-0.0398,-0.26,False,False,True,A,0.0,1017624,705.0,False,6,0.33,23,no,0,1,0,0,0.6189795920000001,-15.75832881,0.411522633744856,suburban,True
50.0,19.24,0.33,0.0,56.25,1.67,0.0,2.68,0.0,10.0,-0.1848,-0.465,True,False,True,B,59.99,1073107,112.0,False,9,0.0,10,yes,0,2,0,0,1.76816609,-13.68706485,0.0,,True
32.0,36.3,4.0,1.33,322.25,18.0,17.75,11.24,0.1,39.99,0.1328,1.255,False,True,True,B,0.0,1052222,435.0,False,3,0.0,14,unknown,0,1,0,0,0.870816327,-14.47692314,0.0,,True
54.0,34.99,7.67,30.67,365.0,35.33,0.0,117.51,0.0,44.99,0.0,2.06,False,False,True,B,29.99,1049390,10.0,False,7,1.33,15,unknown,0,3,0,0,1.540189315,2.542200596,0.411522633744856,suburban,True
,110.45,9.33,2.33,560.25,25.33,365.0,169.24,5.23,29.99,-1.3574,-2.565,False,False,True,D,0.0,1061644,419.0,True,5,0.0,14,no,0,1,1,1,1.168820373,-8.629330174,0.0,,True
,67.34,4.33,0.33,367.25,11.67,52.5,88.42,1.35,49.99,1.0328,7.175,False,True,False,B,0.0,1046297,488.0,True,0,0.33,16,unknown,0,1,0,0,3.015939991,-3.02276176,0.0,,True
46.0,28.49,0.67,0.0,64.75,0.33,0.0,12.48,0.0,29.99,0.0,-0.575,True,True,True,A,0.0,1009854,938.0,False,6,0.0,31,yes,0,1,0,0,1.938086304,-7.21457493,0.411522633744856,suburban,True
66.0,22.6,0.0,0.0,173.25,0.0,0.25,0.0,0.0,22.5,-0.452,-2.465,False,True,True,B,0.0,1029171,745.0,False,2,0.0,25,yes,0,1,1,0,0.0,-0.7269331059999999,1.0204081632653061,town,True
,153.69,23.0,0.0,590.25,12.67,15.0,4.27,94.74,49.99,-1.3312,-7.065,False,True,False,B,0.0,1054761,459.0,True,0,1.33,16,unknown,0,1,0,0,2.909090909,3.662759735,1.0204081632653061,town,True
30.0,31.18,0.0,0.0,220.5,0.0,0.0,0.0,0.0,39.99,-0.0238,0.37,False,True,False,E,129.99,1056008,357.0,True,3,0.0,15,unknown,0,2,0,0,0.0,23.11467288,0.0,,True
46.0,48.89,18.0,0.33,374.5,6.33,35.5,49.18,1.47,44.99,-0.278,-0.63,True,False,True,A,0.0,1086027,357.0,False,6,6.0,12,yes,3,1,0,0,3.053506283,-8.116868757,1.0204081632653061,town,True
46.0,12.57,0.33,1.0,40.0,2.0,0.0,4.86,0.0,10.0,-0.0514,-0.8,False,False,True,B,0.0,1039584,491.0,False,9,0.33,16,yes,0,1,0,0,1.907356948,2.695987479,0.0,,True
50.0,17.37,1.33,0.0,9.75,0.0,0.0,0.0,0.0,16.99,-0.0076,-0.195,False,True,True,A,0.0,1003562,1241.0,False,5,0.0,41,yes,0,1,0,0,0.0,2.751233428,0.0,,True
,40.32,16.33,16.0,748.5,19.33,54.0,185.31,0.2,35.8,-1.5418,-14.97,False,False,False,E,0.0,1083735,261.0,True,0,1.67,9,unknown,0,1,0,0,1.3525120819999998,-7.652016088,0.411522633744856,suburban,True
28.0,131.01,65.33,76.67,2797.0,260.0,205.25,543.65,0.0,84.99,0.6778,6.1,False,False,True,E,149.99,1038085,272.0,False,6,1.33,17,no,0,3,0,0,0.68466,9.259531463,1.0204081632653061,town,True
,65.14,4.0,0.33,638.25,13.33,53.75,277.84,11.09,44.99,-0.5654,-3.925,False,True,False,B,0.0,1085274,361.0,True,0,0.67,12,unknown,0,1,0,0,1.330948535,-2.005045923,1.0204081632653061,town,True
,75.83,14.33,6.0,788.5,28.33,103.75,211.25,0.0,44.99,-0.3752,0.17,False,False,False,E,0.0,1080018,317.0,True,0,0.67,11,unknown,0,1,0,0,0.984886364,1.321905632,1.0204081632653061,town,True
36.0,51.67,20.67,61.33,1858.25,89.67,162.0,288.4,0.0,10.0,-0.8034,-5.925,False,False,True,A,199.99,1008264,464.0,False,3,0.0,32,unknown,0,3,0,0,1.07102541,7.759150461,0.0,,True
,106.69,7.33,3.33,510.75,24.0,0.0,196.18,0.0,99.99,-0.051,0.625,False,False,True,B,0.0,1052160,435.0,False,7,0.0,14,no,0,1,0,0,0.666666667,5.857865137999999,0.0,,True
,79.25,11.67,101.0,1192.5,77.0,0.0,471.83,0.0,83.58,-1.585,-23.85,False,False,True,D,199.99,1093358,128.0,True,4,3.67,8,no,0,2,0,0,1.195161803,5.2320624780000005,0.0,,True
46.0,126.63,15.67,7.33,383.75,19.67,156.0,74.47,0.29,33.74,1.2346,-5.415,True,True,True,D,0.0,1081171,268.0,False,3,6.33,9,yes,0,1,1,0,0.657344329,2.815032599,0.0,,True
,67.62,10.33,22.33,1021.25,99.0,58.75,221.44,0.0,59.99,0.8236,4.995,False,True,False,B,0.0,1087423,350.0,True,0,0.0,12,unknown,0,1,0,0,0.81302439,3.259808769,0.0,,True
36.0,131.14,8.33,20.67,761.25,71.0,235.5,255.72,0.71,44.99,-1.9032,-7.425,True,False,False,C,0.0,1094948,195.0,False,3,0.0,7,unknown,0,1,0,0,1.436018491,-3.0397103860000003,0.0,,True
66.0,30.49,0.0,0.0,164.75,0.0,0.0,0.0,0.0,39.99,0.0298,0.785,False,False,True,C,0.0,1065697,457.0,False,3,0.0,16,no,0,1,0,0,0.0,2.816946063,0.411522633744856,suburban,True
70.0,72.18,3.67,0.0,196.75,5.67,0.0,40.78,0.29,75.0,-0.0186,-1.855,False,False,True,A,0.0,1040584,481.0,False,8,0.0,16,no,0,1,0,0,1.487169364,-7.840127037,0.0,,True
56.0,36.24,7.0,3.33,341.25,5.0,12.5,56.75,0.0,32.49,-0.075,-0.085,False,False,True,B,9.99,1028893,265.0,False,5,0.0,23,yes,0,2,0,0,2.74303159,1.767130357,0.0,,False
22.0,51.52,0.0,0.0,368.0,0.0,48.0,0.0,1.46,41.98,-0.365,-1.94,False,False,False,C,0.0,1071523,356.0,True,0,0.0,12,unknown,2,1,0,0,0.0,-5.332411757,1.0204081632653061,town,True
62.0,42.47,7.33,13.0,283.0,32.0,0.0,33.71,0.0,49.99,-0.0296,-1.66,False,False,True,B,0.0,1068066,379.0,False,7,0.0,13,no,1,1,0,0,4.660396543,11.39078664,0.0,,True
30.0,45.72,2.33,6.67,220.25,13.67,4.25,35.12,0.0,39.99,-0.01,-1.345,False,False,True,B,0.0,1041133,583.0,False,7,0.0,20,unknown,0,1,0,0,2.017179487,-7.951286862999999,0.0,,True
28.0,30.51,4.0,0.0,139.75,12.0,0.0,20.36,0.0,39.99,0.0094,1.185,False,False,True,B,0.0,1061249,314.0,False,4,1.0,10,no,0,1,0,0,1.295732995,19.35640779,1.0204081632653061,town,True
46.0,53.74,0.0,0.33,136.25,3.33,0.0,0.38,0.0,49.99,-0.01,0.715,False,False,True,B,0.0,1046114,597.0,False,4,0.0,20,no,0,1,0,0,1.47355959,14.78661257,0.0,,True
28.0,71.12,12.0,6.0,956.5,32.33,101.5,126.93,0.0,39.12,-1.4224,-19.13,False,False,True,E,149.99,1011312,302.0,False,5,2.33,27,yes,0,8,0,0,2.577943471,-6.405021815,0.0,,True
,38.08,4.33,0.0,651.25,25.67,12.5,78.5,0.47,44.99,-0.083,1.275,False,False,False,C,0.0,1034650,716.0,True,0,0.0,24,unknown,0,1,0,0,1.215112968,-3.0835896810000003,0.0,,True
44.0,111.53,24.33,42.67,1190.5,38.0,89.75,380.93,0.0,104.99,0.2892,6.97,False,True,True,B,29.99,1065888,8.0,False,5,0.0,11,yes,0,7,0,0,4.304878049,9.554783918,1.0204081632653061,town,True
58.0,48.2,3.67,1.33,153.75,1.33,49.75,5.52,0.8,29.99,-0.3642,-0.995,False,False,True,A,0.0,1013006,899.0,False,4,0.0,30,no,0,1,0,0,3.741111111,5.292316529,0.0,,True
46.0,41.97,3.67,1.0,115.0,12.67,0.0,10.61,0.0,49.99,0.0,-0.28,False,True,True,A,29.99,1004402,122.0,False,9,0.67,38,yes,0,2,0,0,2.800720288,-4.2955249160000015,0.411522633744856,suburban,True
,61.94,0.0,0.0,418.0,0.0,77.0,0.0,0.0,44.99,0.889,6.7,False,False,False,B,0.0,1074558,340.0,True,0,0.0,12,unknown,0,1,0,0,0.0,1.409213148,0.0,,True
,42.67,0.33,1.0,86.5,1.33,0.0,2.11,0.0,47.04,0.2264,-1.55,False,True,False,D,129.99,1080012,316.0,True,0,1.0,11,unknown,0,3,0,0,5.0,0.62605263,0.0,,True
,58.44,49.33,8.0,715.5,80.67,2.0,131.77,0.83,61.44,0.1826,-1.37,False,False,False,A,29.99,1010573,461.0,False,6,0.0,28,no,2,2,0,0,1.05268844,17.05332638,0.0,,True
26.0,31.4,1.33,0.33,90.75,9.33,3.25,5.54,0.0,29.99,0.0628,2.045,False,True,True,B,0.0,1043412,454.0,True,3,0.0,15,no,0,1,0,0,0.499605367,6.472921877999999,2.7777777777777777,rural,True
60.0,92.12,19.67,51.67,1511.75,72.33,29.0,415.1,0.0,94.99,0.4572,8.265,False,False,True,B,0.0,1059041,386.0,False,7,1.0,13,yes,0,1,0,0,5.664390462,13.18918207,0.0,,True
38.0,41.23,3.33,6.67,619.5,22.33,15.0,177.1,0.0,44.99,-0.1248,0.39,False,False,True,A,79.99,1059610,162.0,False,5,2.33,15,no,0,2,0,0,1.023194444,-4.3068029710000015,0.411522633744856,suburban,True
58.0,24.68,12.67,15.33,506.25,75.67,16.25,69.13,0.0,22.5,-0.3936,-10.125,False,True,True,C,0.0,1057806,500.0,True,1,12.33,17,no,0,1,1,0,0.673456893,22.28619904,0.0,,True
58.0,30.0,0.0,0.33,150.75,6.33,0.0,3.66,0.0,30.0,0.0,-0.595,False,False,True,B,0.0,1032773,732.0,False,8,0.0,25,yes,0,1,0,0,5.666666667,-7.038142529,0.411522633744856,suburban,True
,16.25,2.0,0.33,141.25,31.67,0.0,34.68,0.0,15.0,-0.225,-2.825,False,True,False,B,0.0,1037913,679.0,True,0,7.0,23,unknown,0,1,1,0,2.724784402,-10.68194338,0.411522633744856,suburban,True
,48.96,11.67,0.0,331.25,6.33,49.25,48.77,0.0,39.99,-0.3794,-4.845,False,True,True,G,0.0,1070466,363.0,True,6,1.33,12,no,0,1,0,0,0.992877185,-10.5179894,0.411522633744856,suburban,True
52.0,17.71,1.33,0.0,50.0,0.67,0.0,0.04,1.17,16.99,0.039,1.04,True,False,True,A,0.0,1003579,1072.0,False,9,0.0,35,unknown,0,1,0,0,0.458125,9.800787937,0.411522633744856,suburban,False
54.0,14.31,2.0,2.33,174.75,2.67,15.75,50.65,0.0,10.0,0.1078,1.305,True,False,True,B,0.0,1043078,457.0,False,4,0.0,15,yes,0,1,0,0,3.792140641,-1.625696622,0.411522633744856,suburban,True
62.0,10.97,1.67,7.67,147.75,12.67,0.0,22.07,0.1,10.0,-0.0194,1.645,False,False,True,B,0.0,1060632,317.0,False,9,0.0,10,yes,0,1,0,0,12.47113164,1.825109026,0.411522633744856,suburban,True
28.0,30.24,0.0,0.33,26.25,5.0,0.0,3.79,0.0,29.99,-0.005,-0.525,False,True,True,B,0.0,1022761,705.0,False,6,0.0,23,no,0,1,0,0,3.370786517,-5.72219417,0.411522633744856,suburban,True
,71.86,12.0,20.33,1200.5,36.33,54.75,205.87,0.75,52.49,-0.2782,-2.49,False,False,False,G,0.0,1059344,432.0,True,0,11.0,15,unknown,0,1,0,0,0.7700308370000001,12.57090073,0.0,,True
38.0,105.77,39.0,18.67,2872.75,69.33,133.0,598.05,0.0,50.07,-1.0156,6.505,True,False,True,D,0.0,1096637,207.0,False,3,33.0,7,yes,0,1,1,1,0.493674792,-12.06262484,0.411522633744856,suburban,True
50.0,51.49,11.0,5.33,582.75,6.0,0.0,230.17,0.0,59.99,-0.03,5.505,False,True,True,B,0.0,1085341,361.0,False,6,0.0,12,no,0,1,0,0,1.165137615,3.41060543,0.0,,True
24.0,150.02,24.33,12.33,1878.5,82.67,358.0,566.75,0.0,83.57,-3.0004,-16.17,False,True,False,E,39.99,1025771,444.0,True,0,6.67,22,unknown,0,4,0,0,0.988622321,2.209900343,0.0,,True
50.0,95.48,6.67,6.33,1340.0,27.33,87.75,363.75,0.0,49.99,0.7472,7.96,False,False,True,C,29.99,1088246,86.0,False,6,0.0,12,yes,0,2,0,0,0.7463593829999999,0.034418474,0.0,,True
,63.28,8.33,4.33,567.25,47.67,83.25,124.08,0.0,39.99,0.9316,3.555,False,False,False,B,0.0,1068987,265.0,True,0,2.33,9,unknown,0,1,0,0,1.336337952,4.476816819,2.7777777777777777,rural,True
,67.93,10.67,0.0,547.75,13.67,21.75,80.71,8.72,59.99,-0.3588,2.705,False,False,False,C,0.0,1088550,337.0,True,0,0.0,12,unknown,0,1,0,0,1.531016949,4.45481102,1.0204081632653061,town,True
22.0,107.67,18.0,54.0,1272.75,96.67,68.25,416.1,0.0,86.66,-0.3736,9.245,False,False,True,E,59.99,1013467,96.0,False,3,1.33,28,no,0,3,1,0,1.517304959,-4.316972393,0.0,,True
40.0,82.03,6.0,0.0,648.0,40.33,3.0,74.81,2.83,84.99,0.0114,2.36,True,False,True,A,59.99,1020576,575.0,False,9,0.0,28,yes,0,2,0,0,5.021704437,12.74621368,0.411522633744856,suburban,True
42.0,156.16,10.0,6.67,628.25,27.67,272.5,195.9,4.06,30.0,0.0202,-3.785,False,False,True,B,59.99,1032708,14.0,False,8,0.0,25,yes,0,2,0,0,3.656764706,-13.00937608,0.411522633744856,suburban,True
38.0,10.0,0.33,0.0,5.0,0.0,5.0,0.0,0.0,5.0,-0.04,-0.04,False,False,True,C,0.0,1021752,765.0,False,6,0.0,26,no,0,1,0,0,2.67,10.66560834,0.411522633744856,suburban,False
,51.69,13.67,0.0,235.25,14.0,0.0,30.43,0.0,50.0,-0.0338,-4.705,False,True,False,B,0.0,1044221,445.0,True,0,0.0,15,unknown,0,1,0,0,3.3940909089999995,-11.78152921,0.0,,True
50.0,28.74,0.67,0.0,62.25,3.0,0.0,0.89,0.0,29.99,-0.005,-0.705,True,True,True,A,0.0,1012221,871.0,False,1,0.0,29,yes,0,1,0,0,1.480192077,6.60188573,1.0204081632653061,town,True
74.0,28.74,1.33,0.0,52.0,1.67,0.0,0.76,0.0,29.99,0.0148,-0.34,False,False,False,B,149.99,1046495,531.0,False,8,0.0,18,yes,0,2,0,0,3.204204204,-0.233566765,0.0,,True
20.0,111.49,42.33,4.33,897.75,39.0,176.0,207.69,0.0,55.32,1.659,11.665,False,False,True,B,149.99,1077702,213.0,True,4,3.67,7,no,0,2,0,0,1.213705882,3.4076627110000004,0.0,,True
36.0,32.78,0.0,0.0,18.25,2.0,0.0,3.03,0.0,32.49,-0.0058,-0.005,False,True,True,B,0.0,1030014,573.0,False,3,0.0,19,yes,0,1,0,0,2.556666667,-3.368025344,0.0,,True
64.0,45.49,0.67,0.0,34.5,0.0,0.0,4.06,0.0,49.99,0.05,-0.51,False,False,True,D,0.0,1086788,246.0,False,2,0.0,8,yes,0,1,0,0,4.263157895,8.105901865,0.0,,True
50.0,33.06,11.33,0.0,317.75,12.33,8.75,28.83,0.0,30.0,-0.0612,-0.295,True,False,True,B,0.0,1031198,631.0,False,9,5.0,21,yes,0,1,0,0,1.598629813,-2.114383575,0.0,,True
42.0,84.0,32.33,0.67,908.0,12.0,61.75,288.08,0.0,69.99,1.1016,6.94,False,False,True,G,0.0,1062153,370.0,False,1,0.0,12,yes,0,1,0,0,1.22184736,5.307973237,0.0,,True
,22.89,6.33,0.33,313.5,10.33,38.0,38.42,0.0,16.0,-0.4578,-6.27,False,False,True,C,0.0,1068820,374.0,False,5,2.67,13,no,0,1,0,0,2.0398736680000003,-1.368750318,1.0204081632653061,town,True
